postcode,suburb,state,latitude,longitude
5070,Payneham,SA,-34.890,138.640,
5070,PaynehamSouth,SA,-34.890,138.640,
5070,RoystonPark,SA,-34.890,138.640,
5071,KentTown,SA,-34.920,138.620,
5071,KentTownDC,SA,-34.920,138.620,
5072,Auldana,SA,-34.920,138.680,
5072,Magill,SA,-34.920,138.680,
5072,MagillNorth,SA,-34.920,138.680,
5072,MagillSouth,SA,-34.920,138.680,
5072,RosslynPark,SA,-34.920,138.680,
5072,Skye,SA,-34.920,138.680,
5072,Teringie,SA,-34.920,138.680,
5072,Woodforde,SA,-34.920,138.680,
5073,Hectorville,SA,-34.890,138.660,
5073,Rostrevor,SA,-34.890,138.660,
5073,Tranmere,SA,-34.890,138.660,
5073,TranmereNorth,SA,-34.890,138.660,
5074,Campbelltown,SA,-34.880,138.660,
5074,Newton,SA,-34.880,138.660,
5075,Dernancourt,SA,-34.860,138.680,
5075,Paradise,SA,-34.860,138.680,
5076,Athelstone,SA,-34.870,138.700,
5076,Castambul,SA,-34.870,138.700,
5081,Collinswood,SA,-34.880,138.620,
5081,Gilberton,SA,-34.880,138.620,
5081,Medindie,SA,-34.880,138.620,
5081,MedindieGardens,SA,-34.880,138.620,
5081,ValePark,SA,-34.880,138.620,
5081,Walkerville,SA,-34.880,138.620,
5082,Fitzroy,SA,-34.900,138.590,
5082,Ovingham,SA,-34.900,138.590,
5082,Prospect,SA,-34.900,138.590,
5082,ProspectEast,SA,-34.900,138.590,
5082,ProspectWest,SA,-34.900,138.590,
5082,Thorngate,SA,-34.900,138.590,
5083,Broadview,SA,-34.870,138.610,
5083,Nailsworth,SA,-34.870,138.610,
5083,SeftonPark,SA,-34.870,138.610,
5084,BlairAthol,SA,-34.860,138.600,
5084,BlairAtholWest,SA,-34.860,138.600,
5084,Kilburn,SA,-34.860,138.600,
5084,KilburnNorth,SA,-34.860,138.600,
5085,Clearview,SA,-34.860,138.620,
5085,Enfield,SA,-34.860,138.620,
5085,EnfieldPlaza,SA,-34.860,138.620,
5085,Northfield,SA,-34.860,138.620,
5085,Northgate,SA,-34.860,138.620,
5086,GillesPlains,SA,-34.860,138.660,
5086,Greenacres,SA,-34.860,138.660,
5086,HampsteadGardens,SA,-34.860,138.660,
5086,Hillcrest,SA,-34.860,138.660,
5086,Manningham,SA,-34.860,138.660,
5086,Oakden,SA,-34.860,138.660,
5087,Klemzig,SA,-34.880,138.640,
5087,WindsorGardens,SA,-34.880,138.640,
5088,HoldenHill,SA,-34.860,138.660,
5089,Highbury,SA,-34.850,138.700,
5090,HopeValley,SA,0.000,0.000,
5091,BanksiaPark,SA,-34.810,138.720,
5091,TeaTreeGully,SA,-34.810,138.720,
5091,Vista,SA,-34.810,138.720,
5092,Modbury,SA,-34.830,138.690,
5092,ModburyHeights,SA,-34.830,138.690,
5092,ModburyNorth,SA,-34.830,138.690,
5092,ModburyNorthDC,SA,-34.830,138.690,
5093,ParaVista,SA,-34.830,138.670,
5093,ValleyView,SA,-34.830,138.670,
5094,Cavan,SA,-34.830,138.600,
5094,DryCreek,SA,-34.830,138.600,
5094,GeppsCross,SA,-34.830,138.600,
5095,MawsonLakes,SA,-34.820,138.620,
5095,Pooraka,SA,-34.820,138.620,
5096,GulfviewHeights,SA,-34.790,138.670,
5096,ParaHills,SA,-34.790,138.670,
5096,ParaHillsWest,SA,-34.790,138.670,
5097,RedwoodPark,SA,-34.820,138.700,
5097,Ridgehaven,SA,-34.820,138.700,
5097,StAgnes,SA,-34.820,138.700,
5098,IngleFarm,SA,-34.830,138.650,
5098,WalkleyHeights,SA,-34.830,138.650,
5106,Parafield,SA,-34.790,138.640,
5106,ParafieldAirport,SA,-34.790,138.640,
5106,SalisburySouth,SA,-34.790,138.640,
5106,SalisburySouthBC,SA,-34.790,138.640,
5106,SalisburySouthDC,SA,-34.790,138.640,
5107,GreenFields,SA,-34.790,138.600,
5107,ParafieldGardens,SA,-34.790,138.600,
5108,Paralowie,SA,-34.760,138.610,
5108,Salisbury,SA,-34.760,138.610,
5108,SalisburyDowns,SA,-34.760,138.610,
5108,SalisburyNorth,SA,-34.760,138.610,
5108,SalisburyNorthWhitesRoad,SA,-34.760,138.610,
5109,BrahmaLodge,SA,-34.770,138.660,
5109,SalisburyEast,SA,-34.770,138.660,
5109,SalisburyEastNorthbriAve,SA,-34.770,138.660,
5109,SalisburyHeights,SA,-34.770,138.660,
5109,SalisburyPark,SA,-34.770,138.660,
5109,SalisburyPlain,SA,-34.770,138.660,
5110,Bolivar,SA,-34.770,138.590,
5110,Burton,SA,-34.770,138.590,
5110,Direk,SA,-34.770,138.590,
5110,GlobeDerbyPark,SA,-34.770,138.590,
5110,StKilda,SA,-34.770,138.590,
5110,WaterlooCorner,SA,-34.770,138.590,
5111,Edinburgh,SA,-34.710,138.630,
5112,Elizabeth,SA,-34.710,138.670,
5112,ElizabethEast,SA,-34.710,138.670,
5112,ElizabethGrove,SA,-34.710,138.670,
5112,ElizabethSouth,SA,-34.710,138.670,
5112,ElizabethVale,SA,-34.710,138.670,
5112,Hillbank,SA,-34.710,138.670,
5113,DavorenPark,SA,-34.700,138.670,
5113,DavorenParkNorth,SA,-34.700,138.670,
5113,DavorenParkSouth,SA,-34.700,138.670,
5113,ElizabethDowns,SA,-34.700,138.670,
5113,ElizabethNorth,SA,-34.700,138.670,
5113,ElizabethPark,SA,-34.700,138.670,
5113,ElizabethWest,SA,-34.700,138.670,
5113,ElizabethWestDC,SA,-34.700,138.670,
5114,AndrewsFarm,SA,-34.670,138.670,
5114,Blakeview,SA,-34.670,138.670,
5114,Craigmore,SA,-34.670,138.670,
5114,GouldCreek,SA,-34.670,138.670,
5114,HumbugScrub,SA,-34.670,138.670,
5114,OneTreeHill,SA,-34.670,138.670,
5114,SampsonFlat,SA,-34.670,138.670,
5114,Smithfield,SA,-34.670,138.670,
5114,SmithfieldPlains,SA,-34.670,138.670,
5114,SmithfieldWest,SA,-34.670,138.670,
5114,Uleybury,SA,-34.670,138.670,
5114,Yattalunga,SA,-34.670,138.670,
5115,Kudla,SA,-34.640,138.700,
5115,MunnoPara,SA,-34.640,138.700,
5115,MunnoParaDowns,SA,-34.640,138.700,
5115,MunnoParaWest,SA,-34.640,138.700,
5116,Evanston,SA,-34.620,138.730,
5116,EvanstonGardens,SA,-34.620,138.730,
5116,EvanstonPark,SA,-34.620,138.730,
5116,EvanstonSouth,SA,-34.620,138.730,
5116,Hillier,SA,-34.620,138.730,
5117,AngleVale,SA,-34.640,138.640,
5118,Bibaringa,SA,-34.640,138.770,
5118,Buchfelde,SA,-34.640,138.770,
5118,Concordia,SA,-34.640,138.770,
5118,Gawler,SA,-34.640,138.770,
5118,GawlerBelt,SA,-34.640,138.770,
5118,GawlerEast,SA,-34.640,138.770,
5118,GawlerRiver,SA,-34.640,138.770,
5118,GawlerSouth,SA,-34.640,138.770,
5118,GawlerWest,SA,-34.640,138.770,
5118,Hewett,SA,-34.640,138.770,
5118,Kalbeeba,SA,-34.640,138.770,
5118,KangarooFlat,SA,-34.640,138.770,
5118,Kingsford,SA,-34.640,138.770,
5118,Reid,SA,-34.640,138.770,
5118,WardBelt,SA,-34.640,138.770,
5118,Willaston,SA,-34.640,138.770,
5120,BucklandPark,SA,-34.660,138.510,
5120,Virginia,SA,-34.660,138.510,
5121,MacdonaldPark,SA,-34.660,138.640,
5121,Penfield,SA,-34.660,138.640,
5121,PenfieldGardens,SA,-34.660,138.640,
5125,GoldenGrove,SA,-34.790,138.700,
5125,GoldenGroveVillage,SA,-34.790,138.700,
5125,Greenwith,SA,-34.790,138.700,
5126,FairviewPark,SA,-34.800,138.720,
5126,SurreyDowns,SA,-34.800,138.720,
5126,YatalaVale,SA,-34.800,138.720,
5127,WynnVale,SA,-34.800,138.690,
5131,Houghton,SA,-34.830,138.760,
5131,LowerHermitage,SA,-34.830,138.760,
5131,UpperHermitage,SA,-34.830,138.760,
5132,Paracombe,SA,-34.850,138.770,
5133,Inglewood,SA,-34.820,138.770,
5134,Cherryville,SA,-34.910,138.770,
5134,Montacute,SA,-34.910,138.770,
5136,NortonSummit,SA,-34.920,138.720,
5137,Ashton,SA,-34.940,138.740,
5137,MarbleHill,SA,-34.940,138.740,
5138,BasketRange,SA,-34.950,138.760,
5139,ForestRange,SA,-34.930,138.800,
5140,Greenhill,SA,-34.950,138.700,
5141,HorsnellGully,SA,-34.940,138.710,
5141,Summertown,SA,-34.940,138.710,
5142,Uraidla,SA,-34.960,138.740,
5144,CareyGully,SA,-34.970,138.750,
5150,EagleOnTheHill,SA,-34.980,138.670,
5150,LeawoodGardens,SA,-34.980,138.670,
5151,Piccadilly,SA,0.000,0.000,
5152,Cleland,SA,-34.970,138.700,
5152,Crafers,SA,-34.970,138.700,
5152,CrafersWest,SA,-34.970,138.700,
5152,MountLofty,SA,-34.970,138.700,
5152,Stirling,SA,-34.970,138.700,
5153,BiggsFlat,SA,-35.070,138.780,
5153,Bradbury,SA,-35.070,138.780,
5153,ChapelHill,SA,-35.070,138.780,
5153,Echunga,SA,-35.070,138.780,
5153,Flaxley,SA,-35.070,138.780,
5153,GreenHillsRange,SA,-35.070,138.780,
5153,Heathfield,SA,-35.070,138.780,
5153,Ironbank,SA,-35.070,138.780,
5153,JupiterCreek,SA,-35.070,138.780,
5153,Longwood,SA,-35.070,138.780,
5153,Macclesfield,SA,-35.070,138.780,
5153,Mylor,SA,-35.070,138.780,
5153,ScottCreek,SA,-35.070,138.780,
5154,Aldgate,SA,-35.010,138.730,
5155,Bridgewater,SA,-35.010,138.760,
5155,MountGeorge,SA,-35.010,138.760,
5156,UpperSturt,SA,-35.020,138.680,
5157,Ashbourne,SA,-35.280,138.770,
5157,BullCreek,SA,-35.280,138.770,
5157,CherryGardens,SA,-35.280,138.770,
5157,Clarendon,SA,-35.280,138.770,
5157,CoromandelEast,SA,-35.280,138.770,
5157,DorsetVale,SA,-35.280,138.770,
5157,Kangarilla,SA,-35.280,138.770,
5157,MchargCreek,SA,-35.280,138.770,
5158,HallettCove,SA,-35.080,138.520,
5158,O\HalloranHill,SA,-35.080,138.520,
5158,O\HalloranHillDC,SA,-35.080,138.520,
5158,SheidowPark,SA,-35.080,138.520,
5158,TrottPark,SA,-35.080,138.520,
5159,AberfoylePark,SA,-35.080,138.590,
5159,ChandlersHill,SA,-35.080,138.590,
5159,FlagstaffHill,SA,-35.080,138.590,
5159,HappyValley,SA,-35.080,138.590,
5160,Lonsdale,SA,-35.100,138.500,
5160,LonsdaleDC,SA,-35.100,138.500,
5160,PortStanvac,SA,-35.100,138.500,
5161,OldReynella,SA,-35.090,138.540,
5161,Reynella,SA,-35.090,138.540,
5161,ReynellaEast,SA,-35.090,138.540,
5162,MorphettVale,SA,-35.120,138.520,
5162,Woodcroft,SA,-35.120,138.520,
5163,Hackham,SA,-35.140,138.530,
5163,HackhamWest,SA,-35.140,138.530,
5163,HuntfieldHeights,SA,-35.140,138.530,
5163,OnkaparingaHills,SA,-35.140,138.530,
5164,ChristieDowns,SA,-35.130,138.500,
5165,ChristiesBeach,SA,-35.140,138.470,
5165,ChristiesBeachNorth,SA,-35.140,138.470,
5166,O\SullivanBeach,SA,-35.120,138.480,
5167,PortNoarlunga,SA,-35.150,138.470,
5167,PortNoarlungaSouth,SA,-35.150,138.470,
5168,NoarlungaCentre,SA,-35.140,138.490,
5168,NoarlungaDowns,SA,-35.140,138.490,
5168,OldNoarlunga,SA,-35.140,138.490,
5169,Moana,SA,-35.200,138.470,
5169,Seaford,SA,-35.200,138.470,
5169,SeafordHeights,SA,-35.200,138.470,
5169,SeafordMeadows,SA,-35.200,138.470,
5169,SeafordRise,SA,-35.200,138.470,
5170,MaslinBeach,SA,-35.220,138.480,
5171,BlewittSprings,SA,-35.160,138.590,
5171,MclarenFlat,SA,-35.160,138.590,
5171,MclarenVale,SA,-35.160,138.590,
5171,PedlerCreek,SA,-35.160,138.590,
5171,Tatachilla,SA,-35.160,138.590,
5172,Dingabledinga,SA,-35.270,138.630,
5172,HopeForest,SA,-35.270,138.630,
5172,Kuitpo,SA,-35.270,138.630,
5172,KuitpoColony,SA,-35.270,138.630,
5172,Kyeema,SA,-35.270,138.630,
5172,Montarra,SA,-35.270,138.630,
5172,PagesFlat,SA,-35.270,138.630,
5172,TheRange,SA,-35.270,138.630,
5172,WhitesValley,SA,-35.270,138.630,
5172,Willunga,SA,-35.270,138.630,
5172,WillungaHill,SA,-35.270,138.630,
5172,WillungaSouth,SA,-35.270,138.630,
5172,Yundi,SA,-35.270,138.630,
5173,Aldinga,SA,-35.270,138.480,
5173,AldingaBeach,SA,-35.270,138.480,
5173,PortWillunga,SA,-35.270,138.480,
5173,SilverSands,SA,-35.270,138.480,
5174,SellicksBeach,SA,-35.330,138.450,
5174,SellicksHill,SA,-35.330,138.450,
5201,BlackfellowsCreek,SA,-35.250,138.710,
5201,Meadows,SA,-35.250,138.710,
5201,ParisCreek,SA,-35.250,138.710,
5201,ProspectHill,SA,-35.250,138.710,
5202,HindmarshTiers,SA,-35.420,138.570,
5202,Myponga,SA,-35.420,138.570,
5202,MypongaBeach,SA,-35.420,138.570,
5203,BaldHills,SA,-35.500,138.390,
5203,Parawa,SA,-35.500,138.390,
5203,TorrensVale,SA,-35.500,138.390,
5203,Tunkalilla,SA,-35.500,138.390,
5203,WattleFlat,SA,-35.500,138.390,
5203,Yankalilla,SA,-35.500,138.390,
5204,CapeJervis,SA,-35.600,138.110,
5204,Carrickalinga,SA,-35.600,138.110,
5204,DeepCreek,SA,-35.600,138.110,
5204,Delamere,SA,-35.600,138.110,
5204,HayFlat,SA,-35.600,138.110,
5204,Normanville,SA,-35.600,138.110,
5204,RapidBay,SA,-35.600,138.110,
5204,SecondValley,SA,-35.600,138.110,
5204,Silverton,SA,-35.600,138.110,
5204,WirrinaCove,SA,-35.600,138.110,
5210,MountCompass,SA,-35.350,138.620,
5210,MountMagnificent,SA,-35.350,138.620,
5210,Nangkita,SA,-35.350,138.620,
5211,BackValley,SA,-35.530,138.530,
5211,EncounterBay,SA,-35.530,138.530,
5211,Hayborough,SA,-35.530,138.530,
5211,HindmarshValley,SA,-35.530,138.530,
5211,InmanValley,SA,-35.530,138.530,
5211,LowerInmanValley,SA,-35.530,138.530,
5211,Mccracken,SA,-35.530,138.530,
5211,MountJagged,SA,-35.530,138.530,
5211,VictorHarbor,SA,-35.530,138.530,
5211,Waitpinga,SA,-35.530,138.530,
5211,WillowCreek,SA,-35.530,138.530,
5211,Yilki,SA,-35.530,138.530,
5212,PortElliot,SA,-35.530,138.670,
5213,Middleton,SA,-35.510,138.710,
5214,CurrencyCreek,SA,-35.450,138.770,
5214,Goolwa,SA,-35.450,138.770,
5214,GoolwaBeach,SA,-35.450,138.770,
5214,GoolwaNorth,SA,-35.450,138.770,
5214,GoolwaSouth,SA,-35.450,138.770,
5214,HindmarshIsland,SA,-35.450,138.770,
5214,MosquitoHill,SA,-35.450,138.770,
5214,MundooIsland,SA,-35.450,138.770,
5220,Parndana,SA,0.000,0.000,
5221,AmericanRiver,SA,-35.770,137.780,
5221,BallastHead,SA,-35.770,137.780,
5221,Muston,SA,-35.770,137.780,
5222,AmericanBeach,SA,-35.780,137.880,
5222,AntechamberBay,SA,-35.780,137.880,
5222,BaudinBeach,SA,-35.780,137.880,
5222,BrownsBeach,SA,-35.780,137.880,
5222,CuttlefishBay,SA,-35.780,137.880,
5222,DudleyEast,SA,-35.780,137.880,
5222,DudleyWest,SA,-35.780,137.880,
5222,Hungerford,SA,-35.780,137.880,
5222,Ironstone,SA,-35.780,137.880,
5222,IslandBeach,SA,-35.780,137.880,
5222,KangarooHead,SA,-35.780,137.880,
5222,PelicanLagoon,SA,-35.780,137.880,
5222,Penneshaw,SA,-35.780,137.880,
5222,PorkyFlat,SA,-35.780,137.880,
5222,Sapphiretown,SA,-35.780,137.880,
5222,Willoughby,SA,-35.780,137.880,
5222,WillsonRiver,SA,-35.780,137.880,
5223,BayOfShoals,SA,-35.610,137.570,
5223,Birchmore,SA,-35.610,137.570,
5223,BrownlowKi,SA,-35.610,137.570,
5223,CapeBorda,SA,-35.610,137.570,
5223,Cassini,SA,-35.610,137.570,
5223,CygnetRiver,SA,-35.610,137.570,
5223,D\EstreesBay,SA,-35.610,137.570,
5223,DeMoleRiver,SA,-35.610,137.570,
5223,Duncan,SA,-35.610,137.570,
5223,EmuBay,SA,-35.610,137.570,
5223,FlindersChase,SA,-35.610,137.570,
5223,Gosse,SA,-35.610,137.570,
5223,Haines,SA,-35.610,137.570,
5223,HarrietRiver,SA,-35.610,137.570,
5223,Karatta,SA,-35.610,137.570,
5223,Kingscote,SA,-35.610,137.570,
5223,Kohinoor,SA,-35.610,137.570,
5223,Macgillivray,SA,-35.610,137.570,
5223,Menzies,SA,-35.610,137.570,
5223,MiddleRiver,SA,-35.610,137.570,
5223,NepeanBay,SA,-35.610,137.570,
5223,Newland,SA,-35.610,137.570,
5223,NorthCape,SA,-35.610,137.570,
5223,SealBay,SA,-35.610,137.570,
5223,Seddon,SA,-35.610,137.570,
5223,StokesBay,SA,-35.610,137.570,
5223,Stun\SailBoom,SA,-35.610,137.570,
5223,VivonneBay,SA,-35.610,137.570,
5223,WesternRiver,SA,-35.610,137.570,
5223,Wisanger,SA,-35.610,137.570,
5231,ChainOfPonds,SA,-34.820,138.830,
5231,Kersbrook,SA,-34.820,138.830,
5231,Millbrook,SA,-34.820,138.830,
5232,CudleeCreek,SA,-34.860,138.860,
5233,Forreston,SA,-34.800,138.900,
5233,Gumeracha,SA,-34.800,138.900,
5233,Warren,SA,-34.800,138.900,
5234,Birdwood,SA,-34.950,138.560,
5235,Cromer,SA,-34.790,138.970,
5235,EdenValley,SA,-34.790,138.970,
5235,FlaxmanValley,SA,-34.790,138.970,
5235,MountPleasant,SA,-34.790,138.970,
5235,Springton,SA,-34.790,138.970,
5235,Taunton,SA,-34.790,138.970,
5236,Tungkillo,SA,-34.870,139.060,
5237,Apamurra,SA,-34.860,139.200,
5237,Milendella,SA,-34.860,139.200,
5237,Palmer,SA,-34.860,139.200,
5237,Sanderston,SA,-34.860,139.200,
5238,AngasValley,SA,-34.760,139.310,
5238,BigBend,SA,-34.760,139.310,
5238,Bolto,SA,-34.760,139.310,
5238,Bowhill,SA,-34.760,139.310,
5238,Caurnamont,SA,-34.760,139.310,
5238,Claypans,SA,-34.760,139.310,
5238,Cowirra,SA,-34.760,139.310,
5238,FiveMiles,SA,-34.760,139.310,
5238,Forster,SA,-34.760,139.310,
5238,Frahns,SA,-34.760,139.310,
5238,Frayville,SA,-34.760,139.310,
5238,JulankaHoldings,SA,-34.760,139.310,
5238,LakeCarlet,SA,-34.760,139.310,
5238,Mannum,SA,-34.760,139.310,
5238,Nildottie,SA,-34.760,139.310,
5238,OldTealFlat,SA,-34.760,139.310,
5238,PellaringFlat,SA,-34.760,139.310,
5238,Pompoota,SA,-34.760,139.310,
5238,Ponde,SA,-34.760,139.310,
5238,PortMannum,SA,-34.760,139.310,
5238,Punthari,SA,-34.760,139.310,
5238,Purnong,SA,-34.760,139.310,
5238,PurnongLanding,SA,-34.760,139.310,
5238,RockyPoint,SA,-34.760,139.310,
5238,TealFlat,SA,-34.760,139.310,
5238,WalkerFlat,SA,-34.760,139.310,
5238,WallFlat,SA,-34.760,139.310,
5238,Wongulla,SA,-34.760,139.310,
5238,Woodlane,SA,-34.760,139.310,
5238,Younghusband,SA,-34.760,139.310,
5238,YounghusbandHoldings,SA,-34.760,139.310,
5240,Lenswood,SA,-34.920,138.830,
5241,Lobethal,SA,-34.910,138.850,
5242,Balhannah,SA,-34.990,138.830,
5243,Oakbank,SA,-34.990,138.840,
5244,Charleston,SA,-34.920,138.900,
5244,Harrogate,SA,-34.920,138.900,
5244,Inverbrackie,SA,-34.920,138.900,
5244,MountTorrens,SA,-34.920,138.900,
5244,Woodside,SA,-34.920,138.900,
5245,Hahndorf,SA,-35.030,138.810,
5245,Paechtown,SA,-35.030,138.810,
5245,Verdun,SA,-35.030,138.810,
5246,Woodhouse,SA,-34.930,138.680,
5250,Blakiston,SA,-35.040,138.880,
5250,Littlehampton,SA,-35.040,138.880,
5250,Totness,SA,-35.040,138.880,
5251,BugleRanges,SA,-35.130,138.890,
5251,MountBarker,SA,-35.130,138.890,
5251,MountBarkerJunction,SA,-35.130,138.890,
5251,MountBarkerSprings,SA,-35.130,138.890,
5251,MountBarkerSummit,SA,-35.130,138.890,
5251,Wistow,SA,-35.130,138.890,
5252,Brukunga,SA,-35.000,138.940,
5252,Dawesley,SA,-35.000,138.940,
5252,HayValley,SA,-35.000,138.940,
5252,Kanmantoo,SA,-35.000,138.940,
5252,Nairne,SA,-35.000,138.940,
5252,StIves,SA,-35.000,138.940,
5253,AvocaDell,SA,-35.090,139.310,
5253,Brinkley,SA,-35.090,139.310,
5253,Burdett,SA,-35.090,139.310,
5253,ChapmanBore,SA,-35.090,139.310,
5253,Ettrick,SA,-35.090,139.310,
5253,GiffordHill,SA,-35.090,139.310,
5253,Greenbanks,SA,-35.090,139.310,
5253,LongFlat,SA,-35.090,139.310,
5253,Mobilong,SA,-35.090,139.310,
5253,Murrawong,SA,-35.090,139.310,
5253,MurrayBridge,SA,-35.090,139.310,
5253,MurrayBridgeEast,SA,-35.090,139.310,
5253,MurrayBridgeNorth,SA,-35.090,139.310,
5253,MurrayBridgeSouth,SA,-35.090,139.310,
5253,NorthernHeights,SA,-35.090,139.310,
5253,Riverglades,SA,-35.090,139.310,
5253,Riverglen,SA,-35.090,139.310,
5253,RockyGully,SA,-35.090,139.310,
5253,Sunnyside,SA,-35.090,139.310,
5253,Swanport,SA,-35.090,139.310,
5253,Toora,SA,-35.090,139.310,
5253,WhiteHill,SA,-35.090,139.310,
5253,WhiteSands,SA,-35.090,139.310,
5253,WillowBanks,SA,-35.090,139.310,
5253,WoodsPoint,SA,-35.090,139.310,
5254,Callington,SA,-35.330,139.880,
5254,Caloote,SA,-35.330,139.880,
5254,Monarto,SA,-35.330,139.880,
5254,MonartoSouth,SA,-35.330,139.880,
5254,Monteith,SA,-35.330,139.880,
5254,MurrayBridge,SA,-35.330,139.880,
5254,Mypolonga,SA,-35.330,139.880,
5254,Pallamana,SA,-35.330,139.880,
5254,Petwood,SA,-35.330,139.880,
5254,Rockleigh,SA,-35.330,139.880,
5254,Tepko,SA,-35.330,139.880,
5254,ZadowsLanding,SA,-35.330,139.880,
5255,AngasPlains,SA,-35.320,139.000,
5255,Belvidere,SA,-35.320,139.000,
5255,Bletchley,SA,-35.320,139.000,
5255,Finniss,SA,-35.320,139.000,
5255,Gemmells,SA,-35.320,139.000,
5255,Hartley,SA,-35.320,139.000,
5255,HighlandValley,SA,-35.320,139.000,
5255,LakePlains,SA,-35.320,139.000,
5255,LanghorneCreek,SA,-35.320,139.000,
5255,MountObservation,SA,-35.320,139.000,
5255,Mulgundawa,SA,-35.320,139.000,
5255,Nalpa,SA,-35.320,139.000,
5255,RedCreek,SA,-35.320,139.000,
5255,Salem,SA,-35.320,139.000,
5255,Sandergrove,SA,-35.320,139.000,
5255,Strathalbyn,SA,-35.320,139.000,
5255,Tooperang,SA,-35.320,139.000,
5255,Willyaroo,SA,-35.320,139.000,
5255,Woodchester,SA,-35.320,139.000,
5256,ClaytonBay,SA,-35.500,138.930,
5256,Milang,SA,-35.500,138.930,
5256,Nurragi,SA,-35.500,138.930,
5256,PointSturt,SA,-35.500,138.930,
5256,Tolderol,SA,-35.500,138.930,
5259,Ashville,SA,-35.510,139.370,
5259,Jervois,SA,-35.510,139.370,
5259,Kepa,SA,-35.510,139.370,
5259,Malinong,SA,-35.510,139.370,
5259,Narrung,SA,-35.510,139.370,
5259,Naturi,SA,-35.510,139.370,
5259,PointMcleay,SA,-35.510,139.370,
5259,Poltalloch,SA,-35.510,139.370,
5259,Raukkan,SA,-35.510,139.370,
5259,TailemBend,SA,-35.510,139.370,
5259,Wellington,SA,-35.510,139.370,
5259,WellingtonEast,SA,-35.510,139.370,
5260,Elwomple,SA,-34.610,140.300,
5260,TailemBend,SA,-34.610,140.300,
5261,CookePlains,SA,-35.380,139.560,
5261,Coomandook,SA,-35.380,139.560,
5261,Culburra,SA,-35.380,139.560,
5261,KiKi,SA,-35.380,139.560,
5261,Yumali,SA,-35.380,139.560,
5262,Binnum,SA,-36.800,140.930,
5262,Frances,SA,-36.800,140.930,
5262,Hynam,SA,-36.800,140.930,
5262,Kybybolite,SA,-36.800,140.930,
5263,Coonawarra,SA,-37.290,140.840,
5264,Coorong,SA,-35.570,138.980,
5264,Meningie,SA,-35.570,138.980,
5264,MeningieEast,SA,-35.570,138.980,
5264,MeningieWest,SA,-35.570,138.980,
5264,PolicemanPoint,SA,-35.570,138.980,
5264,SaltCreek,SA,-35.570,138.980,
5264,Waltowa,SA,-35.570,138.980,
5265,Coonalpyn,SA,-35.700,139.860,
5265,Field,SA,-35.700,139.860,
5266,Bunbury,SA,-36.240,139.970,
5266,Colebatch,SA,-36.240,139.970,
5266,Deepwater,SA,-36.240,139.970,
5266,Tintinara,SA,-36.240,139.970,
5267,Brimbago,SA,-36.170,140.470,
5267,Coombe,SA,-36.170,140.470,
5267,Keith,SA,-36.170,140.470,
5267,Laffer,SA,-36.170,140.470,
5267,Makin,SA,-36.170,140.470,
5267,Mccallum,SA,-36.170,140.470,
5267,MountCharles,SA,-36.170,140.470,
5267,Petherick,SA,-36.170,140.470,
5267,Shaugh,SA,-36.170,140.470,
5267,Sherwood,SA,-36.170,140.470,
5267,Willalooka,SA,-36.170,140.470,
5267,Wirrega,SA,-36.170,140.470,
5268,Bangham,SA,-36.570,140.940,
5268,Bordertown,SA,-36.570,140.940,
5268,BordertownSouth,SA,-36.570,140.940,
5268,Cannawigara,SA,-36.570,140.940,
5268,LowanVale,SA,-36.570,140.940,
5268,Pooginagoric,SA,-36.570,140.940,
5268,Senior,SA,-36.570,140.940,
5268,WesternFlat,SA,-36.570,140.940,
5269,Custon,SA,-36.280,140.910,
5269,PineHill,SA,-36.280,140.910,
5269,Wolseley,SA,-36.280,140.910,
5270,Buckingham,SA,-36.340,140.550,
5270,Carew,SA,-36.340,140.550,
5270,Kongal,SA,-36.340,140.550,
5270,Mundulla,SA,-36.340,140.550,
5270,MundullaWest,SA,-36.340,140.550,
5270,SwedeFlat,SA,-36.340,140.550,
5271,BoolLagoon,SA,-37.140,140.720,
5271,Cadgee,SA,-37.140,140.720,
5271,Joanna,SA,-37.140,140.720,
5271,Keppoch,SA,-37.140,140.720,
5271,Koppamurra,SA,-37.140,140.720,
5271,LauriePark,SA,-37.140,140.720,
5271,Lochaber,SA,-37.140,140.720,
5271,Marcollat,SA,-37.140,140.720,
5271,MountLight,SA,-37.140,140.720,
5271,Moyhall,SA,-37.140,140.720,
5271,Naracoorte,SA,-37.140,140.720,
5271,Padthaway,SA,-37.140,140.720,
5271,Spence,SA,-37.140,140.720,
5271,StewartRange,SA,-37.140,140.720,
5271,Struan,SA,-37.140,140.720,
5271,TheGap,SA,-37.140,140.720,
5271,WildDogValley,SA,-37.140,140.720,
5271,Wrattonbully,SA,-37.140,140.720,
5272,Coles,SA,-37.260,140.610,
5272,Conmurra,SA,-37.260,140.610,
5272,Fox,SA,-37.260,140.610,
5272,Greenways,SA,-37.260,140.610,
5272,Lucindale,SA,-37.260,140.610,
5272,Woolumbool,SA,-37.260,140.610,
5273,AvenueRange,SA,-34.800,138.760,
5275,Blackford,SA,-36.780,140.020,
5275,BoatswainPoint,SA,-36.780,140.020,
5275,CapeJaffa,SA,-36.780,140.020,
5275,Keilira,SA,-36.780,140.020,
5275,KingstonSe,SA,-36.780,140.020,
5275,MountBenson,SA,-36.780,140.020,
5275,PinksBeach,SA,-36.780,140.020,
